47359.691803216934,1.0022595757618546e-06,0.05382065661251545,0.07888181825464,0.8924483401094844,0.20757458508212964,5.9448966843626086e-05
47371.778109788895,1.0022595757618546e-06,0.05382819273509085,0.0791086301601635,0.9319341168432178,0.20754428384678938,5.8421075293894656e-05
47383.434512376785,1.0022595757618546e-06,0.05381188788451254,0.07905057114651222,0.9088315944709702,0.2075939742390981,5.79672535984364e-05
47395.785242557526,1.0022595757618546e-06,0.05382093195803463,0.07909516942596245,0.887774510773832,0.2077005623343462,5.8695126346476256e-05
47408.12604570389,1.0022595757618546e-06,0.05381228909827769,0.07896204920348054,0.8955612782232776,0.20764439342343957,5.777452664541105e-05
47420.46178817749,1.0022595757618546e-06,0.05383474319241941,0.07896133755034435,0.9064221153716128,0.20756984920294436,5.843904334948501e-05
47432.78122282028,1.0022595757618546e-06,0.05382642587646842,0.07897019240551605,0.919658389634001,0.20751318531835863,5.861477232941964e-05
47445.13114261627,1.0022595757618546e-06,0.05381594025529921,0.07890449999320412,0.9013269718535646,0.20758606703325289,5.822365529173033e-05
47457.478509902954,1.0022595757618546e-06,0.05382768609561026,0.07905017935155989,0.913739032136228,0.2075533992991952,5.921348288462572e-05
47469.83275794983,1.0022595757618546e-06,0.053812862979248165,0.07891395831937918,0.8983922689974665,0.20756917027312494,5.864641013596332e-05
